country,model_family,target_date,forecast_origin_local,forecast_origin_utc,information_cutoff_utc,timestamp_utc,interval_end_utc,timestamp_local,local_date,actual_load_mwh,forecast_mwh,bridge_used,source_timestamp_utc,source_kind,is_target_day,evaluated
Germany,Weekly seasonal naive,2025-12-27,2025-12-26T18:00:00+01:00,2025-12-26T17:00:00+00:00,2025-12-26T17:00:00+00:00,2025-12-27 16:00:00+00:00,2025-12-27 17:00:00+00:00,2025-12-27T17:00:00+01:00,2025-12-27,60683.59,56772.59,False,2025-12-20 16:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-27,2025-12-26T18:00:00+01:00,2025-12-26T17:00:00+00:00,2025-12-26T17:00:00+00:00,2025-12-27 17:00:00+00:00,2025-12-27 18:00:00+00:00,2025-12-27T18:00:00+01:00,2025-12-27,61070.96,56620.62,False,2025-12-20 17:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-27,2025-12-26T18:00:00+01:00,2025-12-26T17:00:00+00:00,2025-12-26T17:00:00+00:00,2025-12-27 18:00:00+00:00,2025-12-27 19:00:00+00:00,2025-12-27T19:00:00+01:00,2025-12-27,59156.53,55130.22,False,2025-12-20 18:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-27,2025-12-26T18:00:00+01:00,2025-12-26T17:00:00+00:00,2025-12-26T17:00:00+00:00,2025-12-27 19:00:00+00:00,2025-12-27 20:00:00+00:00,2025-12-27T20:00:00+01:00,2025-12-27,56331.73,52393.49,False,2025-12-20 19:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-27,2025-12-26T18:00:00+01:00,2025-12-26T17:00:00+00:00,2025-12-26T17:00:00+00:00,2025-12-27 20:00:00+00:00,2025-12-27 21:00:00+00:00,2025-12-27T21:00:00+01:00,2025-12-27,53616.5,50112.43,False,2025-12-20 20:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-27,2025-12-26T18:00:00+01:00,2025-12-26T17:00:00+00:00,2025-12-26T17:00:00+00:00,2025-12-27 21:00:00+00:00,2025-12-27 22:00:00+00:00,2025-12-27T22:00:00+01:00,2025-12-27,51822.33,48175.82,False,2025-12-20 21:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-27,2025-12-26T18:00:00+01:00,2025-12-26T17:00:00+00:00,2025-12-26T17:00:00+00:00,2025-12-27 22:00:00+00:00,2025-12-27 23:00:00+00:00,2025-12-27T23:00:00+01:00,2025-12-27,49450.57,45862.5,False,2025-12-20 22:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-27 17:00:00+00:00,2025-12-27 18:00:00+00:00,2025-12-27T18:00:00+01:00,2025-12-27,61070.96,56620.62,True,2025-12-20 17:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-27 18:00:00+00:00,2025-12-27 19:00:00+00:00,2025-12-27T19:00:00+01:00,2025-12-27,59156.53,55130.22,True,2025-12-20 18:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-27 19:00:00+00:00,2025-12-27 20:00:00+00:00,2025-12-27T20:00:00+01:00,2025-12-27,56331.73,52393.49,True,2025-12-20 19:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-27 20:00:00+00:00,2025-12-27 21:00:00+00:00,2025-12-27T21:00:00+01:00,2025-12-27,53616.5,50112.43,True,2025-12-20 20:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-27 21:00:00+00:00,2025-12-27 22:00:00+00:00,2025-12-27T22:00:00+01:00,2025-12-27,51822.33,48175.82,True,2025-12-20 21:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-27 22:00:00+00:00,2025-12-27 23:00:00+00:00,2025-12-27T23:00:00+01:00,2025-12-27,49450.57,45862.5,True,2025-12-20 22:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-27 23:00:00+00:00,2025-12-28 00:00:00+00:00,2025-12-28T00:00:00+01:00,2025-12-28,46799.32,42812.0,False,2025-12-20 23:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 00:00:00+00:00,2025-12-28 01:00:00+00:00,2025-12-28T01:00:00+01:00,2025-12-28,44394.94,41107.88,False,2025-12-21 00:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 01:00:00+00:00,2025-12-28 02:00:00+00:00,2025-12-28T02:00:00+01:00,2025-12-28,42696.49,40180.82,False,2025-12-21 01:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 02:00:00+00:00,2025-12-28 03:00:00+00:00,2025-12-28T03:00:00+01:00,2025-12-28,42541.91,40192.06,False,2025-12-21 02:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 03:00:00+00:00,2025-12-28 04:00:00+00:00,2025-12-28T04:00:00+01:00,2025-12-28,42894.25,40195.92,False,2025-12-21 03:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 04:00:00+00:00,2025-12-28 05:00:00+00:00,2025-12-28T05:00:00+01:00,2025-12-28,43409.38,40776.57,False,2025-12-21 04:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 05:00:00+00:00,2025-12-28 06:00:00+00:00,2025-12-28T06:00:00+01:00,2025-12-28,43911.07,41522.06,False,2025-12-21 05:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 06:00:00+00:00,2025-12-28 07:00:00+00:00,2025-12-28T07:00:00+01:00,2025-12-28,45726.32,43812.18,False,2025-12-21 06:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 07:00:00+00:00,2025-12-28 08:00:00+00:00,2025-12-28T08:00:00+01:00,2025-12-28,48691.14,46534.8,False,2025-12-21 07:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 08:00:00+00:00,2025-12-28 09:00:00+00:00,2025-12-28T09:00:00+01:00,2025-12-28,50165.53,49288.54,False,2025-12-21 08:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 09:00:00+00:00,2025-12-28 10:00:00+00:00,2025-12-28T10:00:00+01:00,2025-12-28,51732.12,51441.52,False,2025-12-21 09:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 10:00:00+00:00,2025-12-28 11:00:00+00:00,2025-12-28T11:00:00+01:00,2025-12-28,52980.04,53040.67,False,2025-12-21 10:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 11:00:00+00:00,2025-12-28 12:00:00+00:00,2025-12-28T12:00:00+01:00,2025-12-28,52831.59,52992.5,False,2025-12-21 11:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 12:00:00+00:00,2025-12-28 13:00:00+00:00,2025-12-28T13:00:00+01:00,2025-12-28,50917.63,51196.56,False,2025-12-21 12:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 13:00:00+00:00,2025-12-28 14:00:00+00:00,2025-12-28T14:00:00+01:00,2025-12-28,50292.43,50178.29,False,2025-12-21 13:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 14:00:00+00:00,2025-12-28 15:00:00+00:00,2025-12-28T15:00:00+01:00,2025-12-28,51752.64,50667.77,False,2025-12-21 14:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 15:00:00+00:00,2025-12-28 16:00:00+00:00,2025-12-28T16:00:00+01:00,2025-12-28,53539.17,52458.46,False,2025-12-21 15:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 16:00:00+00:00,2025-12-28 17:00:00+00:00,2025-12-28T17:00:00+01:00,2025-12-28,56740.41,55049.48,False,2025-12-21 16:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 17:00:00+00:00,2025-12-28 18:00:00+00:00,2025-12-28T18:00:00+01:00,2025-12-28,57532.6,55909.4,False,2025-12-21 17:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 18:00:00+00:00,2025-12-28 19:00:00+00:00,2025-12-28T19:00:00+01:00,2025-12-28,57128.43,54632.63,False,2025-12-21 18:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 19:00:00+00:00,2025-12-28 20:00:00+00:00,2025-12-28T20:00:00+01:00,2025-12-28,55354.61,52334.33,False,2025-12-21 19:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 20:00:00+00:00,2025-12-28 21:00:00+00:00,2025-12-28T21:00:00+01:00,2025-12-28,53830.51,50689.37,False,2025-12-21 20:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 21:00:00+00:00,2025-12-28 22:00:00+00:00,2025-12-28T22:00:00+01:00,2025-12-28,52813.38,48849.38,False,2025-12-21 21:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-28,2025-12-27T18:00:00+01:00,2025-12-27T17:00:00+00:00,2025-12-27T17:00:00+00:00,2025-12-28 22:00:00+00:00,2025-12-28 23:00:00+00:00,2025-12-28T23:00:00+01:00,2025-12-28,50659.62,45876.04,False,2025-12-21 22:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-28 17:00:00+00:00,2025-12-28 18:00:00+00:00,2025-12-28T18:00:00+01:00,2025-12-28,57532.6,55909.4,True,2025-12-21 17:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-28 18:00:00+00:00,2025-12-28 19:00:00+00:00,2025-12-28T19:00:00+01:00,2025-12-28,57128.43,54632.63,True,2025-12-21 18:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-28 19:00:00+00:00,2025-12-28 20:00:00+00:00,2025-12-28T20:00:00+01:00,2025-12-28,55354.61,52334.33,True,2025-12-21 19:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-28 20:00:00+00:00,2025-12-28 21:00:00+00:00,2025-12-28T21:00:00+01:00,2025-12-28,53830.51,50689.37,True,2025-12-21 20:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-28 21:00:00+00:00,2025-12-28 22:00:00+00:00,2025-12-28T22:00:00+01:00,2025-12-28,52813.38,48849.38,True,2025-12-21 21:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-28 22:00:00+00:00,2025-12-28 23:00:00+00:00,2025-12-28T23:00:00+01:00,2025-12-28,50659.62,45876.04,True,2025-12-21 22:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-28 23:00:00+00:00,2025-12-29 00:00:00+00:00,2025-12-29T00:00:00+01:00,2025-12-29,48080.48,44168.39,False,2025-12-21 23:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 00:00:00+00:00,2025-12-29 01:00:00+00:00,2025-12-29T01:00:00+01:00,2025-12-29,46728.68,43119.4,False,2025-12-22 00:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 01:00:00+00:00,2025-12-29 02:00:00+00:00,2025-12-29T02:00:00+01:00,2025-12-29,45417.45,42672.22,False,2025-12-22 01:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 02:00:00+00:00,2025-12-29 03:00:00+00:00,2025-12-29T03:00:00+01:00,2025-12-29,45212.21,43220.9,False,2025-12-22 02:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 03:00:00+00:00,2025-12-29 04:00:00+00:00,2025-12-29T04:00:00+01:00,2025-12-29,45941.77,44200.29,False,2025-12-22 03:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 04:00:00+00:00,2025-12-29 05:00:00+00:00,2025-12-29T05:00:00+01:00,2025-12-29,47152.04,47063.06,False,2025-12-22 04:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 05:00:00+00:00,2025-12-29 06:00:00+00:00,2025-12-29T06:00:00+01:00,2025-12-29,49647.32,51296.71,False,2025-12-22 05:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 06:00:00+00:00,2025-12-29 07:00:00+00:00,2025-12-29T07:00:00+01:00,2025-12-29,52806.98,55796.45,False,2025-12-22 06:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 07:00:00+00:00,2025-12-29 08:00:00+00:00,2025-12-29T08:00:00+01:00,2025-12-29,55876.01,59669.39,False,2025-12-22 07:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 08:00:00+00:00,2025-12-29 09:00:00+00:00,2025-12-29T09:00:00+01:00,2025-12-29,57943.65,61272.46,False,2025-12-22 08:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 09:00:00+00:00,2025-12-29 10:00:00+00:00,2025-12-29T10:00:00+01:00,2025-12-29,58656.77,61210.5,False,2025-12-22 09:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 10:00:00+00:00,2025-12-29 11:00:00+00:00,2025-12-29T11:00:00+01:00,2025-12-29,59268.46,61447.92,False,2025-12-22 10:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 11:00:00+00:00,2025-12-29 12:00:00+00:00,2025-12-29T12:00:00+01:00,2025-12-29,59319.62,61535.17,False,2025-12-22 11:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 12:00:00+00:00,2025-12-29 13:00:00+00:00,2025-12-29T13:00:00+01:00,2025-12-29,58875.14,61358.53,False,2025-12-22 12:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 13:00:00+00:00,2025-12-29 14:00:00+00:00,2025-12-29T14:00:00+01:00,2025-12-29,58635.91,60838.13,False,2025-12-22 13:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 14:00:00+00:00,2025-12-29 15:00:00+00:00,2025-12-29T15:00:00+01:00,2025-12-29,59412.57,60988.11,False,2025-12-22 14:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 15:00:00+00:00,2025-12-29 16:00:00+00:00,2025-12-29T16:00:00+01:00,2025-12-29,61650.57,62496.11,False,2025-12-22 15:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 16:00:00+00:00,2025-12-29 17:00:00+00:00,2025-12-29T17:00:00+01:00,2025-12-29,63795.29,63863.3,False,2025-12-22 16:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 17:00:00+00:00,2025-12-29 18:00:00+00:00,2025-12-29T18:00:00+01:00,2025-12-29,63680.26,63477.83,False,2025-12-22 17:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 18:00:00+00:00,2025-12-29 19:00:00+00:00,2025-12-29T19:00:00+01:00,2025-12-29,61826.58,61847.89,False,2025-12-22 18:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 19:00:00+00:00,2025-12-29 20:00:00+00:00,2025-12-29T20:00:00+01:00,2025-12-29,58460.03,58880.26,False,2025-12-22 19:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 20:00:00+00:00,2025-12-29 21:00:00+00:00,2025-12-29T21:00:00+01:00,2025-12-29,55882.36,56239.9,False,2025-12-22 20:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 21:00:00+00:00,2025-12-29 22:00:00+00:00,2025-12-29T22:00:00+01:00,2025-12-29,53812.7,53462.6,False,2025-12-22 21:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-29,2025-12-28T18:00:00+01:00,2025-12-28T17:00:00+00:00,2025-12-28T17:00:00+00:00,2025-12-29 22:00:00+00:00,2025-12-29 23:00:00+00:00,2025-12-29T23:00:00+01:00,2025-12-29,51029.92,49401.98,False,2025-12-22 22:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-29 17:00:00+00:00,2025-12-29 18:00:00+00:00,2025-12-29T18:00:00+01:00,2025-12-29,63680.26,63477.83,True,2025-12-22 17:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-29 18:00:00+00:00,2025-12-29 19:00:00+00:00,2025-12-29T19:00:00+01:00,2025-12-29,61826.58,61847.89,True,2025-12-22 18:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-29 19:00:00+00:00,2025-12-29 20:00:00+00:00,2025-12-29T20:00:00+01:00,2025-12-29,58460.03,58880.26,True,2025-12-22 19:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-29 20:00:00+00:00,2025-12-29 21:00:00+00:00,2025-12-29T21:00:00+01:00,2025-12-29,55882.36,56239.9,True,2025-12-22 20:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-29 21:00:00+00:00,2025-12-29 22:00:00+00:00,2025-12-29T22:00:00+01:00,2025-12-29,53812.7,53462.6,True,2025-12-22 21:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-29 22:00:00+00:00,2025-12-29 23:00:00+00:00,2025-12-29T23:00:00+01:00,2025-12-29,51029.92,49401.98,True,2025-12-22 22:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-29 23:00:00+00:00,2025-12-30 00:00:00+00:00,2025-12-30T00:00:00+01:00,2025-12-30,47917.89,45774.99,False,2025-12-22 23:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-30 00:00:00+00:00,2025-12-30 01:00:00+00:00,2025-12-30T01:00:00+01:00,2025-12-30,45463.31,44235.36,False,2025-12-23 00:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-30 01:00:00+00:00,2025-12-30 02:00:00+00:00,2025-12-30T02:00:00+01:00,2025-12-30,44758.86,43748.53,False,2025-12-23 01:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-30 02:00:00+00:00,2025-12-30 03:00:00+00:00,2025-12-30T03:00:00+01:00,2025-12-30,44765.54,43408.46,False,2025-12-23 02:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-30 03:00:00+00:00,2025-12-30 04:00:00+00:00,2025-12-30T04:00:00+01:00,2025-12-30,45224.84,44427.74,False,2025-12-23 03:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-30 04:00:00+00:00,2025-12-30 05:00:00+00:00,2025-12-30T05:00:00+01:00,2025-12-30,47247.94,46471.51,False,2025-12-23 04:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-30 05:00:00+00:00,2025-12-30 06:00:00+00:00,2025-12-30T06:00:00+01:00,2025-12-30,50554.35,50526.87,False,2025-12-23 05:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-30 06:00:00+00:00,2025-12-30 07:00:00+00:00,2025-12-30T07:00:00+01:00,2025-12-30,54005.55,55131.61,False,2025-12-23 06:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-30 07:00:00+00:00,2025-12-30 08:00:00+00:00,2025-12-30T08:00:00+01:00,2025-12-30,57062.69,59008.84,False,2025-12-23 07:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-12-30,2025-12-29T18:00:00+01:00,2025-12-29T17:00:00+00:00,2025-12-29T17:00:00+00:00,2025-12-30 08:00:00+00:00,2025-12-30 09:00:00+00:00,2025-12-30T09:00:00+01:00,2025-12-30,58569.24,61314.49,False,2025-12-23 08:00:00+00:00,observed,True,True
