Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Sep 22, 2022 11:00 PM;Sep 23, 2022 12:00 AM;6,020.00;5,804.00
Sep 23, 2022 12:00 AM;Sep 23, 2022 1:00 AM;5,757.00;5,651.00
Sep 23, 2022 1:00 AM;Sep 23, 2022 2:00 AM;5,520.00;5,428.00
Sep 23, 2022 2:00 AM;Sep 23, 2022 3:00 AM;5,406.00;5,302.00
Sep 23, 2022 3:00 AM;Sep 23, 2022 4:00 AM;5,295.00;5,176.00
Sep 23, 2022 4:00 AM;Sep 23, 2022 5:00 AM;5,415.00;5,303.00
Sep 23, 2022 5:00 AM;Sep 23, 2022 6:00 AM;5,979.00;5,887.00
Sep 23, 2022 6:00 AM;Sep 23, 2022 7:00 AM;6,989.00;6,912.00
Sep 23, 2022 7:00 AM;Sep 23, 2022 8:00 AM;7,703.00;7,598.00
Sep 23, 2022 8:00 AM;Sep 23, 2022 9:00 AM;8,050.00;7,853.00
Sep 23, 2022 9:00 AM;Sep 23, 2022 10:00 AM;8,121.00;7,740.00
Sep 23, 2022 10:00 AM;Sep 23, 2022 11:00 AM;8,190.00;7,611.00
Sep 23, 2022 11:00 AM;Sep 23, 2022 12:00 PM;8,218.00;7,492.00
Sep 23, 2022 12:00 PM;Sep 23, 2022 1:00 PM;8,014.00;7,239.00
Sep 23, 2022 1:00 PM;Sep 23, 2022 2:00 PM;7,827.00;7,124.00
Sep 23, 2022 2:00 PM;Sep 23, 2022 3:00 PM;7,677.00;7,097.00
Sep 23, 2022 3:00 PM;Sep 23, 2022 4:00 PM;7,583.00;7,124.00
Sep 23, 2022 4:00 PM;Sep 23, 2022 5:00 PM;7,569.00;7,250.00
Sep 23, 2022 5:00 PM;Sep 23, 2022 6:00 PM;7,618.00;7,408.00
Sep 23, 2022 6:00 PM;Sep 23, 2022 7:00 PM;7,615.00;7,438.00
Sep 23, 2022 7:00 PM;Sep 23, 2022 8:00 PM;7,537.00;7,337.00
Sep 23, 2022 8:00 PM;Sep 23, 2022 9:00 PM;7,136.00;6,840.00
Sep 23, 2022 9:00 PM;Sep 23, 2022 10:00 PM;6,583.00;6,188.00
Sep 23, 2022 10:00 PM;Sep 23, 2022 11:00 PM;6,267.00;5,781.00
Sep 23, 2022 11:00 PM;Sep 24, 2022 12:00 AM;5,913.00;5,359.00
Sep 24, 2022 12:00 AM;Sep 24, 2022 1:00 AM;5,490.00;4,974.00
Sep 24, 2022 1:00 AM;Sep 24, 2022 2:00 AM;5,221.00;4,727.00
Sep 24, 2022 2:00 AM;Sep 24, 2022 3:00 AM;5,169.00;4,709.00
Sep 24, 2022 3:00 AM;Sep 24, 2022 4:00 AM;5,017.00;4,603.00
Sep 24, 2022 4:00 AM;Sep 24, 2022 5:00 AM;5,014.00;4,657.00
Sep 24, 2022 5:00 AM;Sep 24, 2022 6:00 AM;5,222.00;4,922.00
Sep 24, 2022 6:00 AM;Sep 24, 2022 7:00 AM;5,575.00;5,322.00
Sep 24, 2022 7:00 AM;Sep 24, 2022 8:00 AM;6,009.00;5,768.00
Sep 24, 2022 8:00 AM;Sep 24, 2022 9:00 AM;6,451.00;6,180.00
Sep 24, 2022 9:00 AM;Sep 24, 2022 10:00 AM;6,723.00;6,313.00
Sep 24, 2022 10:00 AM;Sep 24, 2022 11:00 AM;6,882.00;6,281.00
Sep 24, 2022 11:00 AM;Sep 24, 2022 12:00 PM;6,987.00;6,222.00
Sep 24, 2022 12:00 PM;Sep 24, 2022 1:00 PM;6,823.00;6,034.00
Sep 24, 2022 1:00 PM;Sep 24, 2022 2:00 PM;6,709.00;6,050.00
Sep 24, 2022 2:00 PM;Sep 24, 2022 3:00 PM;6,606.00;6,061.00
Sep 24, 2022 3:00 PM;Sep 24, 2022 4:00 PM;6,548.00;6,071.00
Sep 24, 2022 4:00 PM;Sep 24, 2022 5:00 PM;6,529.00;6,132.00
Sep 24, 2022 5:00 PM;Sep 24, 2022 6:00 PM;6,573.00;6,258.00
Sep 24, 2022 6:00 PM;Sep 24, 2022 7:00 PM;6,587.00;6,327.00
Sep 24, 2022 7:00 PM;Sep 24, 2022 8:00 PM;6,500.00;6,241.00
Sep 24, 2022 8:00 PM;Sep 24, 2022 9:00 PM;6,238.00;5,918.00
Sep 24, 2022 9:00 PM;Sep 24, 2022 10:00 PM;5,826.00;5,464.00
Sep 24, 2022 10:00 PM;Sep 24, 2022 11:00 PM;5,693.00;5,331.00
Sep 24, 2022 11:00 PM;Sep 25, 2022 12:00 AM;5,315.00;4,971.00
Sep 25, 2022 12:00 AM;Sep 25, 2022 1:00 AM;5,097.00;4,753.00
Sep 25, 2022 1:00 AM;Sep 25, 2022 2:00 AM;4,815.00;4,503.00
Sep 25, 2022 2:00 AM;Sep 25, 2022 3:00 AM;4,793.00;4,507.00
Sep 25, 2022 3:00 AM;Sep 25, 2022 4:00 AM;4,659.00;4,396.00
Sep 25, 2022 4:00 AM;Sep 25, 2022 5:00 AM;4,642.00;4,405.00
Sep 25, 2022 5:00 AM;Sep 25, 2022 6:00 AM;4,756.00;4,543.00
Sep 25, 2022 6:00 AM;Sep 25, 2022 7:00 AM;4,993.00;4,807.00
Sep 25, 2022 7:00 AM;Sep 25, 2022 8:00 AM;5,311.00;5,130.00
Sep 25, 2022 8:00 AM;Sep 25, 2022 9:00 AM;5,629.00;5,406.00
Sep 25, 2022 9:00 AM;Sep 25, 2022 10:00 AM;5,924.00;5,583.00
Sep 25, 2022 10:00 AM;Sep 25, 2022 11:00 AM;6,187.00;5,725.00
Sep 25, 2022 11:00 AM;Sep 25, 2022 12:00 PM;6,360.00;5,824.00
Sep 25, 2022 12:00 PM;Sep 25, 2022 1:00 PM;6,148.00;5,607.00
Sep 25, 2022 1:00 PM;Sep 25, 2022 2:00 PM;5,994.00;5,446.00
Sep 25, 2022 2:00 PM;Sep 25, 2022 3:00 PM;5,843.00;5,281.00
Sep 25, 2022 3:00 PM;Sep 25, 2022 4:00 PM;5,808.00;5,243.00
Sep 25, 2022 4:00 PM;Sep 25, 2022 5:00 PM;5,794.00;5,272.00
Sep 25, 2022 5:00 PM;Sep 25, 2022 6:00 PM;5,998.00;5,553.00
Sep 25, 2022 6:00 PM;Sep 25, 2022 7:00 PM;6,280.00;5,870.00
Sep 25, 2022 7:00 PM;Sep 25, 2022 8:00 PM;6,371.00;5,956.00
Sep 25, 2022 8:00 PM;Sep 25, 2022 9:00 PM;6,209.00;5,773.00
Sep 25, 2022 9:00 PM;Sep 25, 2022 10:00 PM;5,858.00;5,435.00
Sep 25, 2022 10:00 PM;Sep 25, 2022 11:00 PM;5,878.00;5,486.00
Sep 25, 2022 11:00 PM;Sep 26, 2022 12:00 AM;5,547.00;5,179.00
Sep 26, 2022 12:00 AM;Sep 26, 2022 1:00 AM;5,629.00;5,478.00
Sep 26, 2022 1:00 AM;Sep 26, 2022 2:00 AM;5,415.00;5,270.00
Sep 26, 2022 2:00 AM;Sep 26, 2022 3:00 AM;5,332.00;5,177.00
Sep 26, 2022 3:00 AM;Sep 26, 2022 4:00 AM;5,252.00;5,069.00
Sep 26, 2022 4:00 AM;Sep 26, 2022 5:00 AM;5,387.00;5,156.00
Sep 26, 2022 5:00 AM;Sep 26, 2022 6:00 AM;6,020.00;5,734.00
Sep 26, 2022 6:00 AM;Sep 26, 2022 7:00 AM;7,086.00;6,729.00
Sep 26, 2022 7:00 AM;Sep 26, 2022 8:00 AM;7,837.00;7,371.00
Sep 26, 2022 8:00 AM;Sep 26, 2022 9:00 AM;8,173.00;7,595.00
Sep 26, 2022 9:00 AM;Sep 26, 2022 10:00 AM;8,175.00;7,441.00
Sep 26, 2022 10:00 AM;Sep 26, 2022 11:00 AM;8,202.00;7,277.00
Sep 26, 2022 11:00 AM;Sep 26, 2022 12:00 PM;8,216.00;7,149.00
Sep 26, 2022 12:00 PM;Sep 26, 2022 1:00 PM;7,955.00;6,895.00
Sep 26, 2022 1:00 PM;Sep 26, 2022 2:00 PM;7,848.00;6,890.00
Sep 26, 2022 2:00 PM;Sep 26, 2022 3:00 PM;7,741.00;6,925.00
Sep 26, 2022 3:00 PM;Sep 26, 2022 4:00 PM;7,703.00;7,063.00
Sep 26, 2022 4:00 PM;Sep 26, 2022 5:00 PM;7,678.00;7,245.00
Sep 26, 2022 5:00 PM;Sep 26, 2022 6:00 PM;7,727.00;7,465.00
Sep 26, 2022 6:00 PM;Sep 26, 2022 7:00 PM;7,797.00;7,621.00
Sep 26, 2022 7:00 PM;Sep 26, 2022 8:00 PM;7,775.00;7,618.00
Sep 26, 2022 8:00 PM;Sep 26, 2022 9:00 PM;7,393.00;7,211.00
Sep 26, 2022 9:00 PM;Sep 26, 2022 10:00 PM;6,833.00;6,651.00
Sep 26, 2022 10:00 PM;Sep 26, 2022 11:00 PM;6,523.00;6,353.00
Sep 26, 2022 11:00 PM;Sep 27, 2022 12:00 AM;6,043.00;5,889.00
Sep 27, 2022 12:00 AM;Sep 27, 2022 1:00 AM;5,421.00;5,284.00
Sep 27, 2022 1:00 AM;Sep 27, 2022 2:00 AM;5,194.00;5,037.00
Sep 27, 2022 2:00 AM;Sep 27, 2022 3:00 AM;5,122.00;4,944.00
Sep 27, 2022 3:00 AM;Sep 27, 2022 4:00 AM;5,063.00;4,879.00
Sep 27, 2022 4:00 AM;Sep 27, 2022 5:00 AM;5,240.00;5,044.00
Sep 27, 2022 5:00 AM;Sep 27, 2022 6:00 AM;5,926.00;5,721.00
Sep 27, 2022 6:00 AM;Sep 27, 2022 7:00 AM;7,024.00;6,840.00
Sep 27, 2022 7:00 AM;Sep 27, 2022 8:00 AM;7,762.00;7,588.00
Sep 27, 2022 8:00 AM;Sep 27, 2022 9:00 AM;8,052.00;7,888.00
Sep 27, 2022 9:00 AM;Sep 27, 2022 10:00 AM;8,032.00;7,817.00
Sep 27, 2022 10:00 AM;Sep 27, 2022 11:00 AM;7,984.00;7,617.00
Sep 27, 2022 11:00 AM;Sep 27, 2022 12:00 PM;8,017.00;7,410.00
Sep 27, 2022 12:00 PM;Sep 27, 2022 1:00 PM;7,772.00;6,882.00
Sep 27, 2022 1:00 PM;Sep 27, 2022 2:00 PM;7,730.00;6,550.00
Sep 27, 2022 2:00 PM;Sep 27, 2022 3:00 PM;7,655.00;6,268.00
Sep 27, 2022 3:00 PM;Sep 27, 2022 4:00 PM;7,662.00;6,210.00
Sep 27, 2022 4:00 PM;Sep 27, 2022 5:00 PM;7,670.00;6,228.00
Sep 27, 2022 5:00 PM;Sep 27, 2022 6:00 PM;7,807.00;6,297.00
Sep 27, 2022 6:00 PM;Sep 27, 2022 7:00 PM;7,931.00;6,294.00
Sep 27, 2022 7:00 PM;Sep 27, 2022 8:00 PM;7,880.00;6,158.00
Sep 27, 2022 8:00 PM;Sep 27, 2022 9:00 PM;7,453.00;5,621.00
Sep 27, 2022 9:00 PM;Sep 27, 2022 10:00 PM;6,877.00;4,923.00
Sep 27, 2022 10:00 PM;Sep 27, 2022 11:00 PM;6,545.00;4,569.00
Sep 27, 2022 11:00 PM;Sep 28, 2022 12:00 AM;6,102.00;4,240.00
Sep 28, 2022 12:00 AM;Sep 28, 2022 1:00 AM;5,752.00;4,870.00
Sep 28, 2022 1:00 AM;Sep 28, 2022 2:00 AM;5,499.00;4,525.00
Sep 28, 2022 2:00 AM;Sep 28, 2022 3:00 AM;5,409.00;4,340.00
Sep 28, 2022 3:00 AM;Sep 28, 2022 4:00 AM;5,326.00;4,225.00
Sep 28, 2022 4:00 AM;Sep 28, 2022 5:00 AM;5,471.00;4,477.00
Sep 28, 2022 5:00 AM;Sep 28, 2022 6:00 AM;6,112.00;5,315.00
Sep 28, 2022 6:00 AM;Sep 28, 2022 7:00 AM;7,194.00;6,601.00
Sep 28, 2022 7:00 AM;Sep 28, 2022 8:00 AM;7,902.00;7,475.00
Sep 28, 2022 8:00 AM;Sep 28, 2022 9:00 AM;8,193.00;7,804.00
Sep 28, 2022 9:00 AM;Sep 28, 2022 10:00 AM;8,200.00;7,657.00
Sep 28, 2022 10:00 AM;Sep 28, 2022 11:00 AM;8,241.00;7,361.00
Sep 28, 2022 11:00 AM;Sep 28, 2022 12:00 PM;8,257.00;6,738.00
Sep 28, 2022 12:00 PM;Sep 28, 2022 1:00 PM;8,044.00;5,821.00
Sep 28, 2022 1:00 PM;Sep 28, 2022 2:00 PM;7,959.00;5,374.00
Sep 28, 2022 2:00 PM;Sep 28, 2022 3:00 PM;7,829.00;5,207.00
Sep 28, 2022 3:00 PM;Sep 28, 2022 4:00 PM;7,805.00;5,343.00
Sep 28, 2022 4:00 PM;Sep 28, 2022 5:00 PM;7,816.00;5,711.00
Sep 28, 2022 5:00 PM;Sep 28, 2022 6:00 PM;7,872.00;6,269.00
Sep 28, 2022 6:00 PM;Sep 28, 2022 7:00 PM;7,928.00;6,812.00
Sep 28, 2022 7:00 PM;Sep 28, 2022 8:00 PM;7,892.00;7,087.00
Sep 28, 2022 8:00 PM;Sep 28, 2022 9:00 PM;7,442.00;6,815.00
Sep 28, 2022 9:00 PM;Sep 28, 2022 10:00 PM;6,839.00;6,343.00
Sep 28, 2022 10:00 PM;Sep 28, 2022 11:00 PM;6,525.00;6,107.00
Sep 28, 2022 11:00 PM;Sep 29, 2022 12:00 AM;6,102.00;5,744.00
Sep 29, 2022 12:00 AM;Sep 29, 2022 1:00 AM;5,655.00;5,272.00
Sep 29, 2022 1:00 AM;Sep 29, 2022 2:00 AM;5,458.00;5,111.00
Sep 29, 2022 2:00 AM;Sep 29, 2022 3:00 AM;5,361.00;5,037.00
Sep 29, 2022 3:00 AM;Sep 29, 2022 4:00 AM;5,270.00;4,956.00
Sep 29, 2022 4:00 AM;Sep 29, 2022 5:00 AM;5,409.00;5,077.00
Sep 29, 2022 5:00 AM;Sep 29, 2022 6:00 AM;5,977.00;5,586.00
Sep 29, 2022 6:00 AM;Sep 29, 2022 7:00 AM;7,094.00;6,640.00
Sep 29, 2022 7:00 AM;Sep 29, 2022 8:00 AM;7,780.00;7,282.00
Sep 29, 2022 8:00 AM;Sep 29, 2022 9:00 AM;8,051.00;7,565.00
Sep 29, 2022 9:00 AM;Sep 29, 2022 10:00 AM;8,062.00;7,588.00
Sep 29, 2022 10:00 AM;Sep 29, 2022 11:00 AM;8,076.00;7,589.00
Sep 29, 2022 11:00 AM;Sep 29, 2022 12:00 PM;8,087.00;7,578.00
Sep 29, 2022 12:00 PM;Sep 29, 2022 1:00 PM;7,880.00;7,380.00
Sep 29, 2022 1:00 PM;Sep 29, 2022 2:00 PM;7,809.00;7,354.00
Sep 29, 2022 2:00 PM;Sep 29, 2022 3:00 PM;7,779.00;7,376.00
Sep 29, 2022 3:00 PM;Sep 29, 2022 4:00 PM;7,748.00;7,429.00
Sep 29, 2022 4:00 PM;Sep 29, 2022 5:00 PM;7,697.00;7,456.00
Sep 29, 2022 5:00 PM;Sep 29, 2022 6:00 PM;7,816.00;7,648.00
Sep 29, 2022 6:00 PM;Sep 29, 2022 7:00 PM;7,911.00;7,783.00
Sep 29, 2022 7:00 PM;Sep 29, 2022 8:00 PM;7,825.00;7,695.00
Sep 29, 2022 8:00 PM;Sep 29, 2022 9:00 PM;7,371.00;7,204.00
Sep 29, 2022 9:00 PM;Sep 29, 2022 10:00 PM;6,760.00;6,571.00
Sep 29, 2022 10:00 PM;Sep 29, 2022 11:00 PM;6,450.00;6,250.00
Sep 29, 2022 11:00 PM;Sep 30, 2022 12:00 AM;5,996.00;5,786.00
Sep 30, 2022 12:00 AM;Sep 30, 2022 1:00 AM;5,832.00;5,697.00
Sep 30, 2022 1:00 AM;Sep 30, 2022 2:00 AM;5,587.00;5,461.00
Sep 30, 2022 2:00 AM;Sep 30, 2022 3:00 AM;5,508.00;5,389.00
Sep 30, 2022 3:00 AM;Sep 30, 2022 4:00 AM;5,419.00;5,313.00
Sep 30, 2022 4:00 AM;Sep 30, 2022 5:00 AM;5,561.00;5,458.00
Sep 30, 2022 5:00 AM;Sep 30, 2022 6:00 AM;6,168.00;6,042.00
Sep 30, 2022 6:00 AM;Sep 30, 2022 7:00 AM;7,153.00;6,988.00
Sep 30, 2022 7:00 AM;Sep 30, 2022 8:00 AM;7,802.00;7,577.00
Sep 30, 2022 8:00 AM;Sep 30, 2022 9:00 AM;7,978.00;7,704.00
Sep 30, 2022 9:00 AM;Sep 30, 2022 10:00 AM;7,862.00;7,528.00
Sep 30, 2022 10:00 AM;Sep 30, 2022 11:00 AM;7,744.00;7,364.00
Sep 30, 2022 11:00 AM;Sep 30, 2022 12:00 PM;7,689.00;7,266.00
Sep 30, 2022 12:00 PM;Sep 30, 2022 1:00 PM;7,432.00;6,955.00
Sep 30, 2022 1:00 PM;Sep 30, 2022 2:00 PM;7,345.00;6,849.00
Sep 30, 2022 2:00 PM;Sep 30, 2022 3:00 PM;7,225.00;6,773.00
Sep 30, 2022 3:00 PM;Sep 30, 2022 4:00 PM;7,187.00;6,812.00
Sep 30, 2022 4:00 PM;Sep 30, 2022 5:00 PM;7,132.00;6,844.00
Sep 30, 2022 5:00 PM;Sep 30, 2022 6:00 PM;7,309.00;7,110.00
Sep 30, 2022 6:00 PM;Sep 30, 2022 7:00 PM;7,486.00;7,350.00
Sep 30, 2022 7:00 PM;Sep 30, 2022 8:00 PM;7,572.00;7,437.00
Sep 30, 2022 8:00 PM;Sep 30, 2022 9:00 PM;7,237.00;7,068.00
Sep 30, 2022 9:00 PM;Sep 30, 2022 10:00 PM;6,678.00;6,496.00
Sep 30, 2022 10:00 PM;Sep 30, 2022 11:00 PM;6,369.00;6,184.00
Sep 30, 2022 11:00 PM;Oct 1, 2022 12:00 AM;5,870.00;5,678.00
Oct 1, 2022 12:00 AM;Oct 1, 2022 1:00 AM;5,466.00;5,220.00
Oct 1, 2022 1:00 AM;Oct 1, 2022 2:00 AM;5,225.00;4,983.00
Oct 1, 2022 2:00 AM;Oct 1, 2022 3:00 AM;5,103.00;4,883.00
Oct 1, 2022 3:00 AM;Oct 1, 2022 4:00 AM;5,014.00;4,820.00
Oct 1, 2022 4:00 AM;Oct 1, 2022 5:00 AM;5,013.00;4,841.00
Oct 1, 2022 5:00 AM;Oct 1, 2022 6:00 AM;5,237.00;5,091.00
Oct 1, 2022 6:00 AM;Oct 1, 2022 7:00 AM;5,579.00;5,451.00
Oct 1, 2022 7:00 AM;Oct 1, 2022 8:00 AM;5,965.00;5,812.00
Oct 1, 2022 8:00 AM;Oct 1, 2022 9:00 AM;6,318.00;6,091.00
Oct 1, 2022 9:00 AM;Oct 1, 2022 10:00 AM;6,533.00;6,169.00
Oct 1, 2022 10:00 AM;Oct 1, 2022 11:00 AM;6,614.00;6,096.00
Oct 1, 2022 11:00 AM;Oct 1, 2022 12:00 PM;6,708.00;6,080.00
Oct 1, 2022 12:00 PM;Oct 1, 2022 1:00 PM;6,544.00;5,941.00
Oct 1, 2022 1:00 PM;Oct 1, 2022 2:00 PM;6,368.00;5,857.00
Oct 1, 2022 2:00 PM;Oct 1, 2022 3:00 PM;6,284.00;5,803.00
Oct 1, 2022 3:00 PM;Oct 1, 2022 4:00 PM;6,233.00;5,765.00
Oct 1, 2022 4:00 PM;Oct 1, 2022 5:00 PM;6,239.00;5,763.00
Oct 1, 2022 5:00 PM;Oct 1, 2022 6:00 PM;6,391.00;5,791.00
Oct 1, 2022 6:00 PM;Oct 1, 2022 7:00 PM;6,528.00;5,590.00
Oct 1, 2022 7:00 PM;Oct 1, 2022 8:00 PM;6,514.00;5,131.00
Oct 1, 2022 8:00 PM;Oct 1, 2022 9:00 PM;6,243.00;4,581.00
Oct 1, 2022 9:00 PM;Oct 1, 2022 10:00 PM;5,842.00;3,968.00
Oct 1, 2022 10:00 PM;Oct 1, 2022 11:00 PM;5,701.00;3,571.00
Oct 1, 2022 11:00 PM;Oct 2, 2022 12:00 AM;5,331.00;3,026.00
Oct 2, 2022 12:00 AM;Oct 2, 2022 1:00 AM;5,082.00;2,732.00
Oct 2, 2022 1:00 AM;Oct 2, 2022 2:00 AM;4,805.00;2,503.00
Oct 2, 2022 2:00 AM;Oct 2, 2022 3:00 AM;4,717.00;2,429.00
Oct 2, 2022 3:00 AM;Oct 2, 2022 4:00 AM;4,628.00;2,382.00
Oct 2, 2022 4:00 AM;Oct 2, 2022 5:00 AM;4,632.00;2,468.00
Oct 2, 2022 5:00 AM;Oct 2, 2022 6:00 AM;4,782.00;2,724.00
Oct 2, 2022 6:00 AM;Oct 2, 2022 7:00 AM;5,015.00;3,167.00
Oct 2, 2022 7:00 AM;Oct 2, 2022 8:00 AM;5,237.00;3,659.00
Oct 2, 2022 8:00 AM;Oct 2, 2022 9:00 AM;5,604.00;4,241.00
Oct 2, 2022 9:00 AM;Oct 2, 2022 10:00 AM;5,867.00;4,480.00
Oct 2, 2022 10:00 AM;Oct 2, 2022 11:00 AM;6,031.00;4,517.00
Oct 2, 2022 11:00 AM;Oct 2, 2022 12:00 PM;6,221.00;4,636.00
Oct 2, 2022 12:00 PM;Oct 2, 2022 1:00 PM;6,030.00;4,493.00
Oct 2, 2022 1:00 PM;Oct 2, 2022 2:00 PM;5,934.00;4,472.00
Oct 2, 2022 2:00 PM;Oct 2, 2022 3:00 PM;5,804.00;4,376.00
Oct 2, 2022 3:00 PM;Oct 2, 2022 4:00 PM;5,774.00;4,431.00
Oct 2, 2022 4:00 PM;Oct 2, 2022 5:00 PM;5,800.00;4,614.00
Oct 2, 2022 5:00 PM;Oct 2, 2022 6:00 PM;6,062.00;4,998.00
Oct 2, 2022 6:00 PM;Oct 2, 2022 7:00 PM;6,346.00;5,316.00
Oct 2, 2022 7:00 PM;Oct 2, 2022 8:00 PM;6,449.00;5,381.00
Oct 2, 2022 8:00 PM;Oct 2, 2022 9:00 PM;6,241.00;5,123.00
Oct 2, 2022 9:00 PM;Oct 2, 2022 10:00 PM;5,894.00;4,730.00
Oct 2, 2022 10:00 PM;Oct 2, 2022 11:00 PM;5,828.00;4,575.00
Oct 2, 2022 11:00 PM;Oct 3, 2022 12:00 AM;5,464.00;4,095.00
Oct 3, 2022 12:00 AM;Oct 3, 2022 1:00 AM;5,620.00;3,461.00
Oct 3, 2022 1:00 AM;Oct 3, 2022 2:00 AM;5,407.00;3,179.00
Oct 3, 2022 2:00 AM;Oct 3, 2022 3:00 AM;5,315.00;3,057.00
Oct 3, 2022 3:00 AM;Oct 3, 2022 4:00 AM;5,233.00;2,945.00
Oct 3, 2022 4:00 AM;Oct 3, 2022 5:00 AM;5,392.00;3,084.00
Oct 3, 2022 5:00 AM;Oct 3, 2022 6:00 AM;6,011.00;3,688.00
Oct 3, 2022 6:00 AM;Oct 3, 2022 7:00 AM;7,118.00;4,762.00
Oct 3, 2022 7:00 AM;Oct 3, 2022 8:00 AM;7,845.00;5,424.00
Oct 3, 2022 8:00 AM;Oct 3, 2022 9:00 AM;8,147.00;5,611.00
Oct 3, 2022 9:00 AM;Oct 3, 2022 10:00 AM;8,148.00;5,308.00
Oct 3, 2022 10:00 AM;Oct 3, 2022 11:00 AM;8,152.00;5,023.00
Oct 3, 2022 11:00 AM;Oct 3, 2022 12:00 PM;8,179.00;4,924.00
Oct 3, 2022 12:00 PM;Oct 3, 2022 1:00 PM;7,965.00;4,600.00
Oct 3, 2022 1:00 PM;Oct 3, 2022 2:00 PM;7,895.00;4,469.00
Oct 3, 2022 2:00 PM;Oct 3, 2022 3:00 PM;7,801.00;4,395.00
Oct 3, 2022 3:00 PM;Oct 3, 2022 4:00 PM;7,771.00;4,457.00
Oct 3, 2022 4:00 PM;Oct 3, 2022 5:00 PM;7,750.00;4,614.00
Oct 3, 2022 5:00 PM;Oct 3, 2022 6:00 PM;7,851.00;4,925.00
Oct 3, 2022 6:00 PM;Oct 3, 2022 7:00 PM;7,940.00;5,199.00
Oct 3, 2022 7:00 PM;Oct 3, 2022 8:00 PM;7,877.00;5,205.00
Oct 3, 2022 8:00 PM;Oct 3, 2022 9:00 PM;7,419.00;4,757.00
Oct 3, 2022 9:00 PM;Oct 3, 2022 10:00 PM;6,815.00;4,176.00
Oct 3, 2022 10:00 PM;Oct 3, 2022 11:00 PM;6,504.00;3,890.00
Oct 3, 2022 11:00 PM;Oct 4, 2022 12:00 AM;6,044.00;3,446.00
Oct 4, 2022 12:00 AM;Oct 4, 2022 1:00 AM;5,442.00;3,115.00
Oct 4, 2022 1:00 AM;Oct 4, 2022 2:00 AM;5,203.00;3,053.00
Oct 4, 2022 2:00 AM;Oct 4, 2022 3:00 AM;5,132.00;3,206.00
Oct 4, 2022 3:00 AM;Oct 4, 2022 4:00 AM;5,072.00;3,352.00
Oct 4, 2022 4:00 AM;Oct 4, 2022 5:00 AM;5,231.00;3,602.00
Oct 4, 2022 5:00 AM;Oct 4, 2022 6:00 AM;5,908.00;4,250.00
Oct 4, 2022 6:00 AM;Oct 4, 2022 7:00 AM;7,016.00;5,303.00
Oct 4, 2022 7:00 AM;Oct 4, 2022 8:00 AM;7,779.00;6,052.00
Oct 4, 2022 8:00 AM;Oct 4, 2022 9:00 AM;8,104.00;6,400.00
Oct 4, 2022 9:00 AM;Oct 4, 2022 10:00 AM;8,094.00;6,280.00
Oct 4, 2022 10:00 AM;Oct 4, 2022 11:00 AM;8,121.00;6,131.00
Oct 4, 2022 11:00 AM;Oct 4, 2022 12:00 PM;8,169.00;6,178.00
Oct 4, 2022 12:00 PM;Oct 4, 2022 1:00 PM;7,902.00;6,071.00
Oct 4, 2022 1:00 PM;Oct 4, 2022 2:00 PM;7,817.00;6,169.00
Oct 4, 2022 2:00 PM;Oct 4, 2022 3:00 PM;7,723.00;6,263.00
Oct 4, 2022 3:00 PM;Oct 4, 2022 4:00 PM;7,686.00;6,460.00
Oct 4, 2022 4:00 PM;Oct 4, 2022 5:00 PM;7,661.00;6,766.00
Oct 4, 2022 5:00 PM;Oct 4, 2022 6:00 PM;7,799.00;7,284.00
Oct 4, 2022 6:00 PM;Oct 4, 2022 7:00 PM;7,948.00;7,681.00
Oct 4, 2022 7:00 PM;Oct 4, 2022 8:00 PM;7,875.00;7,709.00
Oct 4, 2022 8:00 PM;Oct 4, 2022 9:00 PM;7,408.00;7,286.00
Oct 4, 2022 9:00 PM;Oct 4, 2022 10:00 PM;6,809.00;6,723.00
Oct 4, 2022 10:00 PM;Oct 4, 2022 11:00 PM;6,492.00;6,426.00
Oct 4, 2022 11:00 PM;Oct 5, 2022 12:00 AM;5,998.00;5,932.00
Oct 5, 2022 12:00 AM;Oct 5, 2022 1:00 AM;5,700.00;5,638.00
Oct 5, 2022 1:00 AM;Oct 5, 2022 2:00 AM;5,445.00;5,364.00
Oct 5, 2022 2:00 AM;Oct 5, 2022 3:00 AM;5,362.00;5,254.00
Oct 5, 2022 3:00 AM;Oct 5, 2022 4:00 AM;5,291.00;5,135.00
Oct 5, 2022 4:00 AM;Oct 5, 2022 5:00 AM;5,449.00;5,199.00
Oct 5, 2022 5:00 AM;Oct 5, 2022 6:00 AM;6,043.00;5,644.00
Oct 5, 2022 6:00 AM;Oct 5, 2022 7:00 AM;7,167.00;6,615.00
Oct 5, 2022 7:00 AM;Oct 5, 2022 8:00 AM;7,854.00;7,219.00
Oct 5, 2022 8:00 AM;Oct 5, 2022 9:00 AM;8,026.00;7,315.00
Oct 5, 2022 9:00 AM;Oct 5, 2022 10:00 AM;7,900.00;7,123.00
Oct 5, 2022 10:00 AM;Oct 5, 2022 11:00 AM;7,777.00;6,889.00
Oct 5, 2022 11:00 AM;Oct 5, 2022 12:00 PM;7,663.00;6,529.00
Oct 5, 2022 12:00 PM;Oct 5, 2022 1:00 PM;7,423.00;6,144.00
Oct 5, 2022 1:00 PM;Oct 5, 2022 2:00 PM;7,302.00;6,017.00
