Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Mar 21, 2022 10:00 AM;Mar 21, 2022 11:00 AM;66,854.75;30,380.25
Mar 21, 2022 11:00 AM;Mar 21, 2022 12:00 PM;68,352.75;29,516.75
Mar 21, 2022 12:00 PM;Mar 21, 2022 1:00 PM;68,531.50;29,456.75
Mar 21, 2022 1:00 PM;Mar 21, 2022 2:00 PM;67,347.25;30,271.25
Mar 21, 2022 2:00 PM;Mar 21, 2022 3:00 PM;65,651.50;32,761.50
Mar 21, 2022 3:00 PM;Mar 21, 2022 4:00 PM;64,515.25;38,198.00
Mar 21, 2022 4:00 PM;Mar 21, 2022 5:00 PM;63,474.50;45,790.00
Mar 21, 2022 5:00 PM;Mar 21, 2022 6:00 PM;63,808.00;54,226.00
Mar 21, 2022 6:00 PM;Mar 21, 2022 7:00 PM;64,703.25;56,746.00
Mar 21, 2022 7:00 PM;Mar 21, 2022 8:00 PM;65,062.00;54,546.75
Mar 21, 2022 8:00 PM;Mar 21, 2022 9:00 PM;62,042.00;49,361.50
Mar 21, 2022 9:00 PM;Mar 21, 2022 10:00 PM;58,853.75;45,229.50
Mar 21, 2022 10:00 PM;Mar 21, 2022 11:00 PM;56,060.00;42,750.50
Mar 21, 2022 11:00 PM;Mar 22, 2022 12:00 AM;52,569.75;40,227.00
Mar 22, 2022 12:00 AM;Mar 22, 2022 1:00 AM;51,222.50;41,442.00
Mar 22, 2022 1:00 AM;Mar 22, 2022 2:00 AM;49,756.75;41,073.75
Mar 22, 2022 2:00 AM;Mar 22, 2022 3:00 AM;49,466.50;41,838.75
Mar 22, 2022 3:00 AM;Mar 22, 2022 4:00 AM;49,596.00;42,970.50
Mar 22, 2022 4:00 AM;Mar 22, 2022 5:00 AM;50,532.25;44,608.00
Mar 22, 2022 5:00 AM;Mar 22, 2022 6:00 AM;53,086.50;47,577.25
Mar 22, 2022 6:00 AM;Mar 22, 2022 7:00 AM;58,669.75;52,659.50
Mar 22, 2022 7:00 AM;Mar 22, 2022 8:00 AM;62,791.00;51,357.50
Mar 22, 2022 8:00 AM;Mar 22, 2022 9:00 AM;65,338.75;45,920.75
Mar 22, 2022 9:00 AM;Mar 22, 2022 10:00 AM;66,235.25;40,226.75
Mar 22, 2022 10:00 AM;Mar 22, 2022 11:00 AM;66,953.25;35,970.00
Mar 22, 2022 11:00 AM;Mar 22, 2022 12:00 PM;68,350.00;34,331.25
Mar 22, 2022 12:00 PM;Mar 22, 2022 1:00 PM;68,333.50;33,558.25
Mar 22, 2022 1:00 PM;Mar 22, 2022 2:00 PM;67,039.00;33,937.50
Mar 22, 2022 2:00 PM;Mar 22, 2022 3:00 PM;65,502.50;36,372.50
Mar 22, 2022 3:00 PM;Mar 22, 2022 4:00 PM;64,367.50;41,644.25
Mar 22, 2022 4:00 PM;Mar 22, 2022 5:00 PM;63,181.50;49,162.00
Mar 22, 2022 5:00 PM;Mar 22, 2022 6:00 PM;63,566.00;57,813.75
Mar 22, 2022 6:00 PM;Mar 22, 2022 7:00 PM;64,586.50;61,829.75
Mar 22, 2022 7:00 PM;Mar 22, 2022 8:00 PM;64,814.00;61,333.50
Mar 22, 2022 8:00 PM;Mar 22, 2022 9:00 PM;61,700.50;57,786.75
Mar 22, 2022 9:00 PM;Mar 22, 2022 10:00 PM;58,369.00;54,414.00
Mar 22, 2022 10:00 PM;Mar 22, 2022 11:00 PM;55,560.00;51,947.50
Mar 22, 2022 11:00 PM;Mar 23, 2022 12:00 AM;52,106.75;49,047.25
Mar 23, 2022 12:00 AM;Mar 23, 2022 1:00 AM;49,645.50;47,541.25
Mar 23, 2022 1:00 AM;Mar 23, 2022 2:00 AM;48,079.25;46,383.00
Mar 23, 2022 2:00 AM;Mar 23, 2022 3:00 AM;47,321.75;45,894.25
Mar 23, 2022 3:00 AM;Mar 23, 2022 4:00 AM;47,615.50;46,321.75
Mar 23, 2022 4:00 AM;Mar 23, 2022 5:00 AM;49,063.50;47,808.75
Mar 23, 2022 5:00 AM;Mar 23, 2022 6:00 AM;52,209.75;50,936.75
Mar 23, 2022 6:00 AM;Mar 23, 2022 7:00 AM;58,682.25;56,620.25
Mar 23, 2022 7:00 AM;Mar 23, 2022 8:00 AM;63,131.25;55,415.00
Mar 23, 2022 8:00 AM;Mar 23, 2022 9:00 AM;65,364.50;48,819.75
Mar 23, 2022 9:00 AM;Mar 23, 2022 10:00 AM;66,029.75;41,708.75
Mar 23, 2022 10:00 AM;Mar 23, 2022 11:00 AM;66,661.25;37,200.75
Mar 23, 2022 11:00 AM;Mar 23, 2022 12:00 PM;67,542.75;35,171.50
Mar 23, 2022 12:00 PM;Mar 23, 2022 1:00 PM;66,898.25;33,849.50
Mar 23, 2022 1:00 PM;Mar 23, 2022 2:00 PM;65,645.00;34,172.00
Mar 23, 2022 2:00 PM;Mar 23, 2022 3:00 PM;64,086.00;36,313.00
Mar 23, 2022 3:00 PM;Mar 23, 2022 4:00 PM;62,961.25;41,289.75
Mar 23, 2022 4:00 PM;Mar 23, 2022 5:00 PM;61,616.00;48,368.00
Mar 23, 2022 5:00 PM;Mar 23, 2022 6:00 PM;62,168.75;56,908.50
Mar 23, 2022 6:00 PM;Mar 23, 2022 7:00 PM;63,321.50;61,094.00
Mar 23, 2022 7:00 PM;Mar 23, 2022 8:00 PM;64,300.25;61,626.50
Mar 23, 2022 8:00 PM;Mar 23, 2022 9:00 PM;61,573.50;58,524.00
Mar 23, 2022 9:00 PM;Mar 23, 2022 10:00 PM;58,691.75;55,651.75
Mar 23, 2022 10:00 PM;Mar 23, 2022 11:00 PM;55,761.00;52,984.75
Mar 23, 2022 11:00 PM;Mar 24, 2022 12:00 AM;52,204.50;49,891.25
Mar 24, 2022 12:00 AM;Mar 24, 2022 1:00 AM;49,659.50;46,869.50
Mar 24, 2022 1:00 AM;Mar 24, 2022 2:00 AM;48,117.00;45,728.00
Mar 24, 2022 2:00 AM;Mar 24, 2022 3:00 AM;47,409.50;45,393.50
Mar 24, 2022 3:00 AM;Mar 24, 2022 4:00 AM;47,819.00;46,118.25
Mar 24, 2022 4:00 AM;Mar 24, 2022 5:00 AM;49,116.25;47,665.25
Mar 24, 2022 5:00 AM;Mar 24, 2022 6:00 AM;52,287.50;51,058.75
Mar 24, 2022 6:00 AM;Mar 24, 2022 7:00 AM;58,100.75;56,274.25
Mar 24, 2022 7:00 AM;Mar 24, 2022 8:00 AM;63,082.25;55,677.25
Mar 24, 2022 8:00 AM;Mar 24, 2022 9:00 AM;65,692.25;49,531.50
Mar 24, 2022 9:00 AM;Mar 24, 2022 10:00 AM;65,489.00;41,474.75
Mar 24, 2022 10:00 AM;Mar 24, 2022 11:00 AM;66,086.25;36,828.50
Mar 24, 2022 11:00 AM;Mar 24, 2022 12:00 PM;67,662.50;35,421.50
Mar 24, 2022 12:00 PM;Mar 24, 2022 1:00 PM;67,676.50;34,718.75
Mar 24, 2022 1:00 PM;Mar 24, 2022 2:00 PM;66,637.75;35,216.25
Mar 24, 2022 2:00 PM;Mar 24, 2022 3:00 PM;64,739.50;37,023.75
Mar 24, 2022 3:00 PM;Mar 24, 2022 4:00 PM;63,251.50;41,636.75
Mar 24, 2022 4:00 PM;Mar 24, 2022 5:00 PM;62,193.00;48,937.75
Mar 24, 2022 5:00 PM;Mar 24, 2022 6:00 PM;62,364.50;57,042.75
Mar 24, 2022 6:00 PM;Mar 24, 2022 7:00 PM;63,635.50;61,355.50
Mar 24, 2022 7:00 PM;Mar 24, 2022 8:00 PM;64,397.50;61,650.25
Mar 24, 2022 8:00 PM;Mar 24, 2022 9:00 PM;61,701.50;58,635.50
Mar 24, 2022 9:00 PM;Mar 24, 2022 10:00 PM;58,664.00;55,582.25
Mar 24, 2022 10:00 PM;Mar 24, 2022 11:00 PM;55,818.00;52,835.25
Mar 24, 2022 11:00 PM;Mar 25, 2022 12:00 AM;52,297.75;49,519.25
Mar 25, 2022 12:00 AM;Mar 25, 2022 1:00 AM;49,507.50;46,944.00
Mar 25, 2022 1:00 AM;Mar 25, 2022 2:00 AM;47,955.25;45,660.25
Mar 25, 2022 2:00 AM;Mar 25, 2022 3:00 AM;47,398.25;45,259.50
Mar 25, 2022 3:00 AM;Mar 25, 2022 4:00 AM;47,707.50;45,609.25
Mar 25, 2022 4:00 AM;Mar 25, 2022 5:00 AM;48,923.25;46,823.00
Mar 25, 2022 5:00 AM;Mar 25, 2022 6:00 AM;51,862.00;49,708.00
Mar 25, 2022 6:00 AM;Mar 25, 2022 7:00 AM;56,977.50;53,833.50
Mar 25, 2022 7:00 AM;Mar 25, 2022 8:00 AM;61,394.50;52,478.50
Mar 25, 2022 8:00 AM;Mar 25, 2022 9:00 AM;64,401.50;46,881.25
Mar 25, 2022 9:00 AM;Mar 25, 2022 10:00 AM;64,986.75;40,060.25
Mar 25, 2022 10:00 AM;Mar 25, 2022 11:00 AM;66,273.25;36,383.50
Mar 25, 2022 11:00 AM;Mar 25, 2022 12:00 PM;67,186.75;34,307.50
Mar 25, 2022 12:00 PM;Mar 25, 2022 1:00 PM;66,884.50;33,210.75
Mar 25, 2022 1:00 PM;Mar 25, 2022 2:00 PM;65,519.00;33,242.50
Mar 25, 2022 2:00 PM;Mar 25, 2022 3:00 PM;63,404.00;34,585.00
Mar 25, 2022 3:00 PM;Mar 25, 2022 4:00 PM;62,117.25;38,935.50
Mar 25, 2022 4:00 PM;Mar 25, 2022 5:00 PM;61,207.75;45,643.00
Mar 25, 2022 5:00 PM;Mar 25, 2022 6:00 PM;61,464.00;52,954.75
Mar 25, 2022 6:00 PM;Mar 25, 2022 7:00 PM;62,278.00;55,931.25
Mar 25, 2022 7:00 PM;Mar 25, 2022 8:00 PM;62,861.00;54,995.25
Mar 25, 2022 8:00 PM;Mar 25, 2022 9:00 PM;60,026.25;50,733.25
Mar 25, 2022 9:00 PM;Mar 25, 2022 10:00 PM;56,921.50;46,757.75
Mar 25, 2022 10:00 PM;Mar 25, 2022 11:00 PM;54,273.50;43,835.00
Mar 25, 2022 11:00 PM;Mar 26, 2022 12:00 AM;50,777.75;40,428.50
Mar 26, 2022 12:00 AM;Mar 26, 2022 1:00 AM;48,370.00;37,323.00
Mar 26, 2022 1:00 AM;Mar 26, 2022 2:00 AM;47,025.25;35,786.75
Mar 26, 2022 2:00 AM;Mar 26, 2022 3:00 AM;45,931.50;34,298.25
Mar 26, 2022 3:00 AM;Mar 26, 2022 4:00 AM;45,704.00;33,408.00
Mar 26, 2022 4:00 AM;Mar 26, 2022 5:00 AM;45,652.00;32,441.25
Mar 26, 2022 5:00 AM;Mar 26, 2022 6:00 AM;45,859.75;31,684.25
Mar 26, 2022 6:00 AM;Mar 26, 2022 7:00 AM;46,706.50;30,670.50
Mar 26, 2022 7:00 AM;Mar 26, 2022 8:00 AM;49,323.00;27,696.75
Mar 26, 2022 8:00 AM;Mar 26, 2022 9:00 AM;53,522.75;25,065.25
Mar 26, 2022 9:00 AM;Mar 26, 2022 10:00 AM;56,379.50;22,730.50
Mar 26, 2022 10:00 AM;Mar 26, 2022 11:00 AM;58,065.25;20,379.75
Mar 26, 2022 11:00 AM;Mar 26, 2022 12:00 PM;59,038.25;18,897.25
Mar 26, 2022 12:00 PM;Mar 26, 2022 1:00 PM;58,261.25;17,933.50
Mar 26, 2022 1:00 PM;Mar 26, 2022 2:00 PM;56,402.00;18,152.75
Mar 26, 2022 2:00 PM;Mar 26, 2022 3:00 PM;54,992.00;20,983.75
Mar 26, 2022 3:00 PM;Mar 26, 2022 4:00 PM;54,448.75;26,663.25
Mar 26, 2022 4:00 PM;Mar 26, 2022 5:00 PM;55,008.50;35,451.50
Mar 26, 2022 5:00 PM;Mar 26, 2022 6:00 PM;56,602.25;44,795.75
Mar 26, 2022 6:00 PM;Mar 26, 2022 7:00 PM;57,529.25;49,259.75
Mar 26, 2022 7:00 PM;Mar 26, 2022 8:00 PM;58,287.25;50,388.50
Mar 26, 2022 8:00 PM;Mar 26, 2022 9:00 PM;55,879.50;48,162.25
Mar 26, 2022 9:00 PM;Mar 26, 2022 10:00 PM;53,829.50;46,619.75
Mar 26, 2022 10:00 PM;Mar 26, 2022 11:00 PM;52,538.75;46,099.75
Mar 26, 2022 11:00 PM;Mar 27, 2022 12:00 AM;49,618.75;43,967.00
Mar 27, 2022 12:00 AM;Mar 27, 2022 1:00 AM;47,106.00;42,013.50
Mar 27, 2022 1:00 AM;Mar 27, 2022 2:00 AM;45,460.25;41,045.00
Mar 27, 2022 3:00 AM;Mar 27, 2022 4:00 AM;44,321.00;40,394.75
Mar 27, 2022 4:00 AM;Mar 27, 2022 5:00 AM;44,049.50;40,489.75
Mar 27, 2022 5:00 AM;Mar 27, 2022 6:00 AM;44,193.25;40,787.00
Mar 27, 2022 6:00 AM;Mar 27, 2022 7:00 AM;43,914.00;40,454.50
Mar 27, 2022 7:00 AM;Mar 27, 2022 8:00 AM;45,069.50;40,754.50
Mar 27, 2022 8:00 AM;Mar 27, 2022 9:00 AM;48,093.25;39,265.75
Mar 27, 2022 9:00 AM;Mar 27, 2022 10:00 AM;51,275.25;35,668.75
Mar 27, 2022 10:00 AM;Mar 27, 2022 11:00 AM;53,478.25;31,287.75
Mar 27, 2022 11:00 AM;Mar 27, 2022 12:00 PM;54,495.50;27,192.75
Mar 27, 2022 12:00 PM;Mar 27, 2022 1:00 PM;54,170.75;23,751.75
Mar 27, 2022 1:00 PM;Mar 27, 2022 2:00 PM;52,256.50;20,833.00
Mar 27, 2022 2:00 PM;Mar 27, 2022 3:00 PM;50,507.75;19,869.00
Mar 27, 2022 3:00 PM;Mar 27, 2022 4:00 PM;49,765.50;21,745.25
Mar 27, 2022 4:00 PM;Mar 27, 2022 5:00 PM;50,136.75;26,751.00
Mar 27, 2022 5:00 PM;Mar 27, 2022 6:00 PM;52,825.00;36,257.00
Mar 27, 2022 6:00 PM;Mar 27, 2022 7:00 PM;54,945.50;45,545.50
Mar 27, 2022 7:00 PM;Mar 27, 2022 8:00 PM;56,037.25;49,834.00
Mar 27, 2022 8:00 PM;Mar 27, 2022 9:00 PM;54,834.00;48,159.75
Mar 27, 2022 9:00 PM;Mar 27, 2022 10:00 PM;53,102.75;45,817.50
Mar 27, 2022 10:00 PM;Mar 27, 2022 11:00 PM;52,446.75;45,077.75
Mar 27, 2022 11:00 PM;Mar 28, 2022 12:00 AM;49,451.00;42,312.75
Mar 28, 2022 12:00 AM;Mar 28, 2022 1:00 AM;47,248.50;41,125.50
Mar 28, 2022 1:00 AM;Mar 28, 2022 2:00 AM;45,815.50;39,963.25
Mar 28, 2022 2:00 AM;Mar 28, 2022 3:00 AM;45,649.25;39,959.50
Mar 28, 2022 3:00 AM;Mar 28, 2022 4:00 AM;45,795.00;40,153.25
Mar 28, 2022 4:00 AM;Mar 28, 2022 5:00 AM;47,119.00;41,419.00
Mar 28, 2022 5:00 AM;Mar 28, 2022 6:00 AM;50,157.25;44,404.50
Mar 28, 2022 6:00 AM;Mar 28, 2022 7:00 AM;56,665.00;50,923.50
Mar 28, 2022 7:00 AM;Mar 28, 2022 8:00 AM;61,697.25;55,226.75
Mar 28, 2022 8:00 AM;Mar 28, 2022 9:00 AM;64,495.75;53,025.25
Mar 28, 2022 9:00 AM;Mar 28, 2022 10:00 AM;65,371.50;46,423.75
Mar 28, 2022 10:00 AM;Mar 28, 2022 11:00 AM;66,006.25;39,876.25
Mar 28, 2022 11:00 AM;Mar 28, 2022 12:00 PM;67,032.75;35,071.00
Mar 28, 2022 12:00 PM;Mar 28, 2022 1:00 PM;66,429.25;30,634.00
Mar 28, 2022 1:00 PM;Mar 28, 2022 2:00 PM;65,281.00;27,646.50
Mar 28, 2022 2:00 PM;Mar 28, 2022 3:00 PM;63,414.25;26,026.50
Mar 28, 2022 3:00 PM;Mar 28, 2022 4:00 PM;62,196.00;27,475.50
Mar 28, 2022 4:00 PM;Mar 28, 2022 5:00 PM;60,590.00;30,849.75
Mar 28, 2022 5:00 PM;Mar 28, 2022 6:00 PM;60,489.75;38,256.75
Mar 28, 2022 6:00 PM;Mar 28, 2022 7:00 PM;61,624.25;47,405.00
Mar 28, 2022 7:00 PM;Mar 28, 2022 8:00 PM;63,236.50;53,037.25
Mar 28, 2022 8:00 PM;Mar 28, 2022 9:00 PM;60,741.00;50,888.75
Mar 28, 2022 9:00 PM;Mar 28, 2022 10:00 PM;57,769.50;47,752.50
Mar 28, 2022 10:00 PM;Mar 28, 2022 11:00 PM;54,970.75;45,221.50
Mar 28, 2022 11:00 PM;Mar 29, 2022 12:00 AM;51,418.75;42,177.25
Mar 29, 2022 12:00 AM;Mar 29, 2022 1:00 AM;46,938.25;38,390.25
Mar 29, 2022 1:00 AM;Mar 29, 2022 2:00 AM;45,649.75;37,723.75
Mar 29, 2022 2:00 AM;Mar 29, 2022 3:00 AM;45,098.25;37,719.00
Mar 29, 2022 3:00 AM;Mar 29, 2022 4:00 AM;45,507.25;38,663.25
Mar 29, 2022 4:00 AM;Mar 29, 2022 5:00 AM;46,978.25;40,459.75
Mar 29, 2022 5:00 AM;Mar 29, 2022 6:00 AM;50,341.00;44,046.75
Mar 29, 2022 6:00 AM;Mar 29, 2022 7:00 AM;56,756.00;50,741.25
Mar 29, 2022 7:00 AM;Mar 29, 2022 8:00 AM;62,053.25;55,568.00
Mar 29, 2022 8:00 AM;Mar 29, 2022 9:00 AM;64,944.25;55,348.00
Mar 29, 2022 9:00 AM;Mar 29, 2022 10:00 AM;65,810.75;51,457.00
Mar 29, 2022 10:00 AM;Mar 29, 2022 11:00 AM;66,605.50;47,722.75
Mar 29, 2022 11:00 AM;Mar 29, 2022 12:00 PM;67,789.00;45,381.25
Mar 29, 2022 12:00 PM;Mar 29, 2022 1:00 PM;67,309.75;42,603.00
Mar 29, 2022 1:00 PM;Mar 29, 2022 2:00 PM;66,023.00;40,868.50
Mar 29, 2022 2:00 PM;Mar 29, 2022 3:00 PM;64,243.25;40,219.50
Mar 29, 2022 3:00 PM;Mar 29, 2022 4:00 PM;62,794.25;41,412.00
Mar 29, 2022 4:00 PM;Mar 29, 2022 5:00 PM;61,142.50;43,602.00
Mar 29, 2022 5:00 PM;Mar 29, 2022 6:00 PM;61,024.00;47,870.50
Mar 29, 2022 6:00 PM;Mar 29, 2022 7:00 PM;62,153.75;53,387.50
Mar 29, 2022 7:00 PM;Mar 29, 2022 8:00 PM;63,595.25;57,350.00
Mar 29, 2022 8:00 PM;Mar 29, 2022 9:00 PM;61,087.75;55,055.50
Mar 29, 2022 9:00 PM;Mar 29, 2022 10:00 PM;57,898.50;51,714.25
Mar 29, 2022 10:00 PM;Mar 29, 2022 11:00 PM;55,302.25;49,113.50
Mar 29, 2022 11:00 PM;Mar 30, 2022 12:00 AM;51,657.75;45,509.25
Mar 30, 2022 12:00 AM;Mar 30, 2022 1:00 AM;48,923.75;44,119.75
Mar 30, 2022 1:00 AM;Mar 30, 2022 2:00 AM;47,181.00;42,864.75
Mar 30, 2022 2:00 AM;Mar 30, 2022 3:00 AM;46,566.00;42,648.50
Mar 30, 2022 3:00 AM;Mar 30, 2022 4:00 AM;46,743.50;43,077.25
Mar 30, 2022 4:00 AM;Mar 30, 2022 5:00 AM;47,867.25;44,233.50
Mar 30, 2022 5:00 AM;Mar 30, 2022 6:00 AM;50,710.25;47,037.00
Mar 30, 2022 6:00 AM;Mar 30, 2022 7:00 AM;57,073.75;53,339.50
Mar 30, 2022 7:00 AM;Mar 30, 2022 8:00 AM;61,220.75;56,894.50
Mar 30, 2022 8:00 AM;Mar 30, 2022 9:00 AM;63,955.00;57,600.25
Mar 30, 2022 9:00 AM;Mar 30, 2022 10:00 AM;64,974.75;55,622.50
Mar 30, 2022 10:00 AM;Mar 30, 2022 11:00 AM;66,520.25;54,351.50
Mar 30, 2022 11:00 AM;Mar 30, 2022 12:00 PM;68,466.50;54,192.75
Mar 30, 2022 12:00 PM;Mar 30, 2022 1:00 PM;69,106.25;53,739.25
Mar 30, 2022 1:00 PM;Mar 30, 2022 2:00 PM;68,770.25;53,373.50
Mar 30, 2022 2:00 PM;Mar 30, 2022 3:00 PM;67,641.00;53,038.75
Mar 30, 2022 3:00 PM;Mar 30, 2022 4:00 PM;65,988.50;52,763.25
Mar 30, 2022 4:00 PM;Mar 30, 2022 5:00 PM;63,968.75;52,409.50
Mar 30, 2022 5:00 PM;Mar 30, 2022 6:00 PM;62,589.00;52,856.25
Mar 30, 2022 6:00 PM;Mar 30, 2022 7:00 PM;62,432.50;54,482.75
Mar 30, 2022 7:00 PM;Mar 30, 2022 8:00 PM;63,260.50;56,020.25
Mar 30, 2022 8:00 PM;Mar 30, 2022 9:00 PM;61,505.75;53,822.50
Mar 30, 2022 9:00 PM;Mar 30, 2022 10:00 PM;58,201.00;50,077.75
Mar 30, 2022 10:00 PM;Mar 30, 2022 11:00 PM;55,445.25;47,032.75
Mar 30, 2022 11:00 PM;Mar 31, 2022 12:00 AM;51,656.50;42,906.75
Mar 31, 2022 12:00 AM;Mar 31, 2022 1:00 AM;48,694.75;38,522.00
Mar 31, 2022 1:00 AM;Mar 31, 2022 2:00 AM;47,049.50;36,666.75
Mar 31, 2022 2:00 AM;Mar 31, 2022 3:00 AM;46,409.00;35,320.00
Mar 31, 2022 3:00 AM;Mar 31, 2022 4:00 AM;46,697.25;34,702.75
Mar 31, 2022 4:00 AM;Mar 31, 2022 5:00 AM;48,030.75;34,753.00
Mar 31, 2022 5:00 AM;Mar 31, 2022 6:00 AM;51,110.50;36,251.50
Mar 31, 2022 6:00 AM;Mar 31, 2022 7:00 AM;57,414.25;40,805.00
Mar 31, 2022 7:00 AM;Mar 31, 2022 8:00 AM;61,509.75;43,168.50
Mar 31, 2022 8:00 AM;Mar 31, 2022 9:00 AM;64,045.00;43,201.75
Mar 31, 2022 9:00 AM;Mar 31, 2022 10:00 AM;65,203.00;40,868.00
Mar 31, 2022 10:00 AM;Mar 31, 2022 11:00 AM;66,735.25;38,826.50
Mar 31, 2022 11:00 AM;Mar 31, 2022 12:00 PM;67,805.75;36,779.00
Mar 31, 2022 12:00 PM;Mar 31, 2022 1:00 PM;67,886.50;34,452.75
Mar 31, 2022 1:00 PM;Mar 31, 2022 2:00 PM;66,751.50;32,033.25
Mar 31, 2022 2:00 PM;Mar 31, 2022 3:00 PM;65,266.50;29,945.75
Mar 31, 2022 3:00 PM;Mar 31, 2022 4:00 PM;64,211.25;29,290.25
Mar 31, 2022 4:00 PM;Mar 31, 2022 5:00 PM;62,777.25;29,007.25
Mar 31, 2022 5:00 PM;Mar 31, 2022 6:00 PM;62,264.50;30,215.50
Mar 31, 2022 6:00 PM;Mar 31, 2022 7:00 PM;62,300.50;32,147.25
Mar 31, 2022 7:00 PM;Mar 31, 2022 8:00 PM;62,678.00;33,344.50
Mar 31, 2022 8:00 PM;Mar 31, 2022 9:00 PM;60,884.00;31,117.00
Mar 31, 2022 9:00 PM;Mar 31, 2022 10:00 PM;57,537.25;27,252.25
Mar 31, 2022 10:00 PM;Mar 31, 2022 11:00 PM;54,916.00;24,958.75
Mar 31, 2022 11:00 PM;Apr 1, 2022 12:00 AM;51,139.50;21,456.00
Apr 1, 2022 12:00 AM;Apr 1, 2022 1:00 AM;50,169.00;21,655.50
Apr 1, 2022 1:00 AM;Apr 1, 2022 2:00 AM;48,709.00;21,035.75
Apr 1, 2022 2:00 AM;Apr 1, 2022 3:00 AM;48,242.00;21,194.75
Apr 1, 2022 3:00 AM;Apr 1, 2022 4:00 AM;49,297.00;22,367.75
Apr 1, 2022 4:00 AM;Apr 1, 2022 5:00 AM;50,886.75;23,685.75
Apr 1, 2022 5:00 AM;Apr 1, 2022 6:00 AM;53,736.00;26,212.25
Apr 1, 2022 6:00 AM;Apr 1, 2022 7:00 AM;58,779.00;30,668.75
Apr 1, 2022 7:00 AM;Apr 1, 2022 8:00 AM;61,896.75;33,451.00
Apr 1, 2022 8:00 AM;Apr 1, 2022 9:00 AM;63,931.25;34,730.00
Apr 1, 2022 9:00 AM;Apr 1, 2022 10:00 AM;65,073.50;33,737.50
Apr 1, 2022 10:00 AM;Apr 1, 2022 11:00 AM;66,639.25;32,227.75
Apr 1, 2022 11:00 AM;Apr 1, 2022 12:00 PM;67,592.75;30,625.25
Apr 1, 2022 12:00 PM;Apr 1, 2022 1:00 PM;67,253.75;28,974.00
Apr 1, 2022 1:00 PM;Apr 1, 2022 2:00 PM;65,867.75;27,350.75
Apr 1, 2022 2:00 PM;Apr 1, 2022 3:00 PM;64,192.00;25,792.50
Apr 1, 2022 3:00 PM;Apr 1, 2022 4:00 PM;63,179.25;25,605.50
Apr 1, 2022 4:00 PM;Apr 1, 2022 5:00 PM;62,186.00;26,152.00
Apr 1, 2022 5:00 PM;Apr 1, 2022 6:00 PM;61,562.50;27,568.50
Apr 1, 2022 6:00 PM;Apr 1, 2022 7:00 PM;61,255.50;29,887.00
Apr 1, 2022 7:00 PM;Apr 1, 2022 8:00 PM;61,325.00;32,119.75
Apr 1, 2022 8:00 PM;Apr 1, 2022 9:00 PM;60,263.50;31,962.75
Apr 1, 2022 9:00 PM;Apr 1, 2022 10:00 PM;57,352.00;30,004.75
Apr 1, 2022 10:00 PM;Apr 1, 2022 11:00 PM;54,772.75;29,017.75
Apr 1, 2022 11:00 PM;Apr 2, 2022 12:00 AM;51,744.75;27,511.00
Apr 2, 2022 12:00 AM;Apr 2, 2022 1:00 AM;47,718.25;23,349.00
Apr 2, 2022 1:00 AM;Apr 2, 2022 2:00 AM;45,718.00;22,877.25
Apr 2, 2022 2:00 AM;Apr 2, 2022 3:00 AM;44,777.25;23,038.25
Apr 2, 2022 3:00 AM;Apr 2, 2022 4:00 AM;44,844.75;23,693.00
Apr 2, 2022 4:00 AM;Apr 2, 2022 5:00 AM;45,305.50;24,374.75
Apr 2, 2022 5:00 AM;Apr 2, 2022 6:00 AM;46,216.25;25,343.50
Apr 2, 2022 6:00 AM;Apr 2, 2022 7:00 AM;47,755.50;26,793.50
Apr 2, 2022 7:00 AM;Apr 2, 2022 8:00 AM;50,330.25;29,297.50
Apr 2, 2022 8:00 AM;Apr 2, 2022 9:00 AM;53,913.50;31,844.75
Apr 2, 2022 9:00 AM;Apr 2, 2022 10:00 AM;57,287.25;31,994.50
Apr 2, 2022 10:00 AM;Apr 2, 2022 11:00 AM;59,424.75;30,213.25
Apr 2, 2022 11:00 AM;Apr 2, 2022 12:00 PM;60,408.00;28,960.25
Apr 2, 2022 12:00 PM;Apr 2, 2022 1:00 PM;59,288.25;27,165.75
Apr 2, 2022 1:00 PM;Apr 2, 2022 2:00 PM;57,508.50;25,735.50
Apr 2, 2022 2:00 PM;Apr 2, 2022 3:00 PM;55,401.00;24,605.25
Apr 2, 2022 3:00 PM;Apr 2, 2022 4:00 PM;54,148.25;25,188.25
Apr 2, 2022 4:00 PM;Apr 2, 2022 5:00 PM;53,604.25;27,271.00
Apr 2, 2022 5:00 PM;Apr 2, 2022 6:00 PM;53,592.50;30,902.75
Apr 2, 2022 6:00 PM;Apr 2, 2022 7:00 PM;53,558.50;35,504.00
Apr 2, 2022 7:00 PM;Apr 2, 2022 8:00 PM;54,160.75;39,841.50
Apr 2, 2022 8:00 PM;Apr 2, 2022 9:00 PM;52,729.00;39,969.75
Apr 2, 2022 9:00 PM;Apr 2, 2022 10:00 PM;50,582.25;38,789.50
Apr 2, 2022 10:00 PM;Apr 2, 2022 11:00 PM;49,263.50;38,670.75
Apr 2, 2022 11:00 PM;Apr 3, 2022 12:00 AM;46,256.00;36,848.50
Apr 3, 2022 12:00 AM;Apr 3, 2022 1:00 AM;44,730.75;36,209.50
Apr 3, 2022 1:00 AM;Apr 3, 2022 2:00 AM;42,897.75;35,133.75
